id,name,city,district,address,mrt,broth_types,specialties,price_min,price_max,price_avg,wait_time,rating,tags,notes,source,status,data_quality
twr_台中_0549,待補充店家 550,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0550,待補充店家 551,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0551,待補充店家 552,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0552,待補充店家 553,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0553,待補充店家 554,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0554,待補充店家 555,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0555,待補充店家 556,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0556,待補充店家 557,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0557,待補充店家 558,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0558,待補充店家 559,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0559,待補充店家 560,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0560,待補充店家 561,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0561,待補充店家 562,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0562,待補充店家 563,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0563,待補充店家 564,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0564,待補充店家 565,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0565,待補充店家 566,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0566,待補充店家 567,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0567,待補充店家 568,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0568,待補充店家 569,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0569,待補充店家 570,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0570,待補充店家 571,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0571,待補充店家 572,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0572,待補充店家 573,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0573,待補充店家 574,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0574,待補充店家 575,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0575,待補充店家 576,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0576,待補充店家 577,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0577,待補充店家 578,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0578,待補充店家 579,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0579,待補充店家 580,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0580,待補充店家 581,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0581,待補充店家 582,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0582,待補充店家 583,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0583,待補充店家 584,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0584,待補充店家 585,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0585,待補充店家 586,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0586,待補充店家 587,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0587,待補充店家 588,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0588,待補充店家 589,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0589,待補充店家 590,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0590,待補充店家 591,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0591,待補充店家 592,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0592,待補充店家 593,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0593,待補充店家 594,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0594,待補充店家 595,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0595,待補充店家 596,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0596,待補充店家 597,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0597,待補充店家 598,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0598,待補充店家 599,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0599,待補充店家 600,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0600,待補充店家 601,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0601,待補充店家 602,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0602,待補充店家 603,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0603,待補充店家 604,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0604,待補充店家 605,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0605,待補充店家 606,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0606,待補充店家 607,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0607,待補充店家 608,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0608,待補充店家 609,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0609,待補充店家 610,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0610,待補充店家 611,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0611,待補充店家 612,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0612,待補充店家 613,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0613,待補充店家 614,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0614,待補充店家 615,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0615,待補充店家 616,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0616,待補充店家 617,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0617,待補充店家 618,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0618,待補充店家 619,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0619,待補充店家 620,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0620,待補充店家 621,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0621,待補充店家 622,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0622,待補充店家 623,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0623,待補充店家 624,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0624,待補充店家 625,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0625,待補充店家 626,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0626,待補充店家 627,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0627,待補充店家 628,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0628,待補充店家 629,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0629,待補充店家 630,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0630,待補充店家 631,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0631,待補充店家 632,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0632,待補充店家 633,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0633,待補充店家 634,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0634,待補充店家 635,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0635,待補充店家 636,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0636,待補充店家 637,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0637,待補充店家 638,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0638,待補充店家 639,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0639,待補充店家 640,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0640,待補充店家 641,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0641,待補充店家 642,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0642,待補充店家 643,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0643,待補充店家 644,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0644,待補充店家 645,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0645,待補充店家 646,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0646,待補充店家 647,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0647,待補充店家 648,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0648,待補充店家 649,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0649,待補充店家 650,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0650,待補充店家 651,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0651,待補充店家 652,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0652,待補充店家 653,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0653,待補充店家 654,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0654,待補充店家 655,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0655,待補充店家 656,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0656,待補充店家 657,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0657,待補充店家 658,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0658,待補充店家 659,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0659,待補充店家 660,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0660,待補充店家 661,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0661,待補充店家 662,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0662,待補充店家 663,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0663,待補充店家 664,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0664,待補充店家 665,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0665,待補充店家 666,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0666,待補充店家 667,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0667,待補充店家 668,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0668,待補充店家 669,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0669,待補充店家 670,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0670,待補充店家 671,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台中_0671,待補充店家 672,台中市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0672,待補充店家 673,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0673,待補充店家 674,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0674,待補充店家 675,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0675,待補充店家 676,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0676,待補充店家 677,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0677,待補充店家 678,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0678,待補充店家 679,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0679,待補充店家 680,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0680,待補充店家 681,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0681,待補充店家 682,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0682,待補充店家 683,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0683,待補充店家 684,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0684,待補充店家 685,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0685,待補充店家 686,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0686,待補充店家 687,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0687,待補充店家 688,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0688,待補充店家 689,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0689,待補充店家 690,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0690,待補充店家 691,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0691,待補充店家 692,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0692,待補充店家 693,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0693,待補充店家 694,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0694,待補充店家 695,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0695,待補充店家 696,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0696,待補充店家 697,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0697,待補充店家 698,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0698,待補充店家 699,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0699,待補充店家 700,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0700,待補充店家 701,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0701,待補充店家 702,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0702,待補充店家 703,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0703,待補充店家 704,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0704,待補充店家 705,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0705,待補充店家 706,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0706,待補充店家 707,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0707,待補充店家 708,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0708,待補充店家 709,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台南_0709,待補充店家 710,台南市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
